Order ID,Order Date,Region,State,City,Customer Segment,Customer Name,Product Category,Sub Category,Product Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Salesperson,Payment Method
ORD-2024478,2024-03-05,West,Oregon,Portland,Small Business,Casey Delgado,Office Supplies,Paper,HeavyStock Cardstock Pack,6,14.82,0,88.92,69.21,19.71,Priya Patel,PayPal
ORD-2024479,2023-11-15,East,Pennsylvania,Philadelphia,Consumer,Sam Quintero,Furniture,Chairs,Halden Ergo Chair,4,343.25,0.15,1167.05,643.0,524.05,Priya Patel,Credit Card
ORD-2024480,2024-12-31,South,Georgia,Atlanta,Consumer,Rowan Sinclair,Furniture,Chairs,Halden Ergo Chair,4,376.9,0.05,1432.22,822.32,609.9,Maya Sharma,Purchase Order
ORD-2024481,2024-09-10,West,California,Los Angeles,Consumer,Elliot Emerson,Office Supplies,Paper,Silverleaf A4 Ream (500),4,8.05,0,32.2,19.49,12.71,Maya Sharma,Wire Transfer
ORD-2024482,2024-10-29,South,Georgia,Atlanta,Consumer,Drew Emerson,Apparel,Uniforms,FieldOps Polo (L),7,35.21,0,246.47,176.47,70.0,Maya Sharma,Apple Pay
ORD-2024483,2023-10-19,South,North Carolina,Charlotte,Home Office,Jordan Bennett,Technology,Computers,Vector 14 Laptop,7,1381.79,0.1,8705.28,5849.3,2855.98,Jonas Weber,Debit Card
ORD-2024484,2024-07-25,South,Georgia,Atlanta,Small Business,Sasha Emerson,Furniture,Tables,Compass Meeting Table,5,940.77,0.05,4468.66,2938.72,1529.94,Elena Garcia,Credit Card
ORD-2024485,2024-07-19,West,Oregon,Portland,Corporate,Elliot Emerson,Furniture,Chairs,Loft Lounge Chair,1,616.21,0.15,523.78,318.35,205.43,Yuki Tanaka,Debit Card
ORD-2024486,2024-05-11,Central,Texas,Dallas,Consumer,Cameron Sinclair,Apparel,Footwear,Trailmate Work Boots,1,137.51,0,137.51,81.39,56.12,Ava Nguyen,Apple Pay
ORD-2024487,2024-07-16,Central,Texas,Austin,Small Business,Quinn Garrison,Technology,Phones,Aurora X12 Smartphone,1,881.96,0,881.96,528.34,353.62,Priya Patel,Credit Card
ORD-2024488,2024-02-05,West,Oregon,Portland,Small Business,Rowan Mercer,Office Supplies,Storage,ClearFile Document Tote,1,31.86,0.2,25.49,14.14,11.35,Marcus Chen,Wire Transfer
ORD-2024489,2024-09-26,West,California,San Francisco,Home Office,Quinn Delgado,Furniture,Chairs,Kestrel Task Chair,4,218.33,0.1,785.99,581.16,204.83,Ava Nguyen,Wire Transfer
ORD-2024490,2023-01-10,East,Massachusetts,Boston,Home Office,Riley Emerson,Technology,Computers,Meridian Mini Desktop,3,836.84,0,2510.52,1543.66,966.86,Maya Sharma,Purchase Order
ORD-2024491,2023-08-16,East,Pennsylvania,Philadelphia,Home Office,Reese Ibarra,Technology,Phones,Aurora X12 Smartphone,7,938.02,0,6566.14,4840.76,1725.38,Ava Nguyen,Debit Card
ORD-2024492,2023-04-14,Central,Illinois,Chicago,Small Business,Sam Ibarra,Apparel,Footwear,Portside Slip-On,3,76.79,0.15,195.81,139.8,56.01,Diego Alvarez,Purchase Order
ORD-2024493,2023-12-04,East,Pennsylvania,Philadelphia,Consumer,Morgan Quintero,Technology,Phones,Aurora Lite 5G,4,574.55,0.2,1838.56,1189.07,649.49,Yuki Tanaka,Purchase Order
ORD-2024494,2024-03-10,West,Washington,Seattle,Small Business,Taylor Pemberton,Furniture,Storage,Ember Filing Unit,3,176.3,0,528.9,307.54,221.36,Jonas Weber,PayPal
ORD-2024495,2023-04-11,East,Massachusetts,Boston,Home Office,Emerson Pemberton,Apparel,Uniforms,FieldOps Polo (L),2,36.03,0,72.06,52.27,19.79,Priya Patel,Debit Card
ORD-2024496,2024-01-28,West,California,San Francisco,Home Office,Rowan Fitzgerald,Office Supplies,Storage,ClearFile Document Tote,4,33.54,0.15,114.04,83.0,31.04,Ava Nguyen,PayPal
ORD-2024497,2023-03-08,South,Georgia,Atlanta,Consumer,Elliot Sinclair,Apparel,Uniforms,FieldOps Polo (M),4,33.68,0.1,121.25,87.73,33.52,Diego Alvarez,Debit Card
ORD-2024498,2024-05-07,West,California,San Francisco,Consumer,Rowan Klein,Apparel,Footwear,Portside Slip-On,1,79.7,0,79.7,58.07,21.63,Marcus Chen,PayPal
ORD-2024499,2024-05-30,Central,Missouri,Kansas City,Corporate,Quinn Fitzgerald,Apparel,Uniforms,FieldOps Polo (M),1,35.63,0.15,30.29,21.43,8.86,Jonas Weber,Debit Card
ORD-2024500,2024-07-22,Central,Illinois,Chicago,Small Business,Quinn Holloway,Apparel,Footwear,Portside Slip-On,2,70.97,0.2,113.55,79.5,34.05,Priya Patel,Wire Transfer
ORD-2024501,2023-03-11,East,Pennsylvania,Philadelphia,Corporate,Elliot Underwood,Apparel,Footwear,Portside Slip-On,2,70.86,0.15,120.46,86.26,34.2,Ava Nguyen,Wire Transfer
ORD-2024502,2024-11-18,West,Washington,Seattle,Small Business,Drew Bennett,Furniture,Chairs,Halden Ergo Chair,1,361.97,0.1,325.77,237.42,88.35,Noah Kim,Credit Card
ORD-2024503,2024-12-04,East,Florida,Miami,Corporate,Reese Ortega,Apparel,Uniforms,FieldOps Polo (L),1,36.49,0,36.49,22.71,13.78,Jonas Weber,Credit Card
ORD-2024504,2024-04-30,South,Louisiana,New Orleans,Home Office,Alex Ibarra,Office Supplies,Writing,Onyx Gel Pens (12-pack),1,15.02,0,15.02,10.29,4.73,Yuki Tanaka,PayPal
ORD-2024505,2023-05-31,East,Florida,Miami,Corporate,Morgan Quintero,Apparel,Uniforms,FieldOps Polo (L),3,35.32,0,105.96,81.28,24.68,Marcus Chen,Credit Card
ORD-2024506,2023-03-18,South,North Carolina,Charlotte,Small Business,Cameron Garrison,Apparel,Uniforms,FieldOps Polo (L),1,32.47,0,32.47,18.29,14.18,Maya Sharma,Purchase Order
ORD-2024507,2024-01-16,West,Washington,Seattle,Home Office,Casey Garrison,Apparel,Uniforms,FieldOps Polo (M),1,35.94,0,35.94,21.48,14.46,Ava Nguyen,Debit Card
ORD-2024508,2024-02-28,West,California,Los Angeles,Home Office,Parker Bennett,Furniture,Storage,Ember Filing Unit,6,174.99,0,1049.94,592.09,457.85,Marcus Chen,Wire Transfer
ORD-2024509,2024-04-20,West,California,San Francisco,Consumer,Cameron Thorne,Apparel,Uniforms,FieldOps Polo (L),3,33.59,0,100.77,77.24,23.53,Sofia Rossi,Debit Card
ORD-2024510,2023-07-09,South,Louisiana,New Orleans,Corporate,Rowan Garrison,Office Supplies,Writing,Meridian Fineliners (6-pack),2,22.46,0,44.92,33.62,11.3,Maya Sharma,PayPal
ORD-2024511,2024-03-30,South,Tennessee,Nashville,Consumer,Avery Underwood,Furniture,Storage,Cirrus 3-Drawer Cabinet,3,225.68,0,677.04,396.71,280.33,Chloe Dubois,Purchase Order
ORD-2024512,2024-07-17,Central,Illinois,Chicago,Corporate,Taylor Garrison,Furniture,Chairs,Kestrel Task Chair,1,227.34,0.2,181.87,107.57,74.3,Maya Sharma,Credit Card
ORD-2024513,2024-02-01,East,Pennsylvania,Philadelphia,Consumer,Casey Pemberton,Office Supplies,Storage,StackWell Storage Bin,4,23.97,0.15,81.5,56.93,24.57,Priya Patel,Purchase Order
ORD-2024514,2024-10-21,Central,Texas,Austin,Corporate,Parker Ortega,Apparel,Footwear,Portside Slip-On,4,69.8,0,279.2,186.03,93.17,Liam O'Connor,Credit Card
ORD-2024515,2024-03-04,South,North Carolina,Charlotte,Small Business,Casey Garrison,Technology,Phones,Aurora X12 Smartphone,1,961.15,0,961.15,660.17,300.98,Marcus Chen,PayPal
ORD-2024516,2023-11-03,East,New York,New York,Home Office,Riley Ibarra,Office Supplies,Paper,Silverleaf A4 Ream (500),2,7.71,0,15.42,9.72,5.7,Sofia Rossi,Debit Card
ORD-2024517,2023-01-07,East,Massachusetts,Boston,Home Office,Jamie Emerson,Technology,Phones,Aurora X12 Smartphone,4,946.42,0.1,3407.11,2542.75,864.36,Maya Sharma,Apple Pay
ORD-2024518,2023-08-20,Central,Texas,Austin,Home Office,Riley Underwood,Technology,Phones,Aurora Lite 5G,1,560.71,0.1,504.64,358.24,146.4,Sofia Rossi,Debit Card
ORD-2024519,2023-07-17,East,Pennsylvania,Philadelphia,Corporate,Parker Ibarra,Apparel,Uniforms,HighVis Softshell,2,90.36,0.1,162.65,110.57,52.08,Marcus Chen,Debit Card
ORD-2024520,2023-10-03,Central,Illinois,Chicago,Corporate,Emerson Underwood,Technology,Accessories,SonicPods Wireless Buds,3,134.83,0.15,343.82,213.86,129.96,Maya Sharma,Debit Card
ORD-2024521,2023-02-27,West,California,San Francisco,Corporate,Alex Nash,Apparel,Footwear,Trailmate Work Boots,5,131.88,0.1,593.46,348.25,245.21,Priya Patel,Purchase Order
ORD-2024522,2023-10-02,West,California,San Francisco,Small Business,Sam Emerson,Office Supplies,Paper,Silverleaf A4 Ream (500),4,7.72,0.2,24.7,14.02,10.68,Jonas Weber,PayPal
ORD-2024523,2023-08-26,South,Tennessee,Nashville,Small Business,Jordan Fitzgerald,Office Supplies,Storage,ClearFile Document Tote,5,32.9,0.15,139.82,85.0,54.82,Chloe Dubois,Credit Card
ORD-2024524,2024-09-27,South,Georgia,Atlanta,Small Business,Parker Jansen,Furniture,Chairs,Halden Ergo Chair,6,355.96,0,2135.76,1498.8,636.96,Noah Kim,Debit Card
ORD-2024525,2023-10-04,West,California,San Francisco,Corporate,Riley Fitzgerald,Technology,Phones,Aurora Lite 5G,1,543.32,0.1,488.99,279.53,209.46,Marcus Chen,Purchase Order
ORD-2024526,2024-10-17,West,Washington,Seattle,Corporate,Drew Pemberton,Technology,Computers,Vector 16 Studio,1,2216.41,0.2,1773.13,1235.29,537.84,Maya Sharma,Debit Card
ORD-2024527,2024-01-19,Central,Texas,Dallas,Corporate,Parker Emerson,Technology,Computers,Meridian Mini Desktop,3,821.34,0.1,2217.62,1576.94,640.68,Maya Sharma,Debit Card
ORD-2024528,2023-01-08,Central,Missouri,Kansas City,Small Business,Sam Garrison,Technology,Accessories,SonicPods Wireless Buds,7,132.71,0.05,882.52,680.58,201.94,Maya Sharma,Purchase Order
ORD-2024529,2024-07-25,South,North Carolina,Charlotte,Consumer,Skyler Lockhart,Office Supplies,Paper,Silverleaf A4 Ream (500),1,8.27,0.15,7.03,4.31,2.72,Diego Alvarez,Purchase Order
ORD-2024530,2024-01-03,East,Massachusetts,Boston,Home Office,Skyler Jansen,Apparel,Footwear,Trailmate Work Boots,6,128.57,0,771.42,427.47,343.95,Elena Garcia,Wire Transfer
ORD-2024531,2023-05-09,East,Pennsylvania,Philadelphia,Home Office,Casey Garrison,Furniture,Storage,Ember Filing Unit,3,182.94,0,548.82,371.96,176.86,Noah Kim,Credit Card
ORD-2024532,2023-04-19,East,Pennsylvania,Philadelphia,Small Business,Drew Garrison,Furniture,Tables,Atlas Standing Desk,2,625.7,0.15,1063.69,631.2,432.49,Diego Alvarez,Credit Card
ORD-2024533,2023-04-03,East,Massachusetts,Boston,Corporate,Sasha Nash,Office Supplies,Paper,HeavyStock Cardstock Pack,2,13.18,0,26.36,18.17,8.19,Priya Patel,Apple Pay
ORD-2024534,2024-03-30,West,California,San Francisco,Small Business,Jamie Thorne,Apparel,Uniforms,FieldOps Polo (L),2,36.33,0.1,65.39,48.42,16.97,Noah Kim,Wire Transfer
ORD-2024535,2023-07-18,East,New York,New York,Small Business,Sam Mercer,Office Supplies,Paper,Silverleaf A4 Ream (500),2,7.58,0,15.16,10.34,4.82,Sofia Rossi,Purchase Order
ORD-2024536,2024-09-26,East,Massachusetts,Boston,Corporate,Alex Carter,Office Supplies,Storage,StackWell Storage Bin,1,22.85,0.05,21.71,13.85,7.86,Elena Garcia,Credit Card
ORD-2024537,2024-06-25,East,Florida,Miami,Small Business,Jamie Quintero,Technology,Accessories,SonicPods Wireless Buds,3,133.63,0.15,340.76,252.54,88.22,Elena Garcia,Debit Card
ORD-2024538,2024-02-05,Central,Texas,Dallas,Home Office,Drew Ortega,Technology,Phones,Nimbus Pro Phone,4,1083.15,0.2,3466.08,2044.63,1421.45,Marcus Chen,Wire Transfer
ORD-2024539,2024-03-11,East,Massachusetts,Boston,Consumer,Taylor Ortega,Furniture,Chairs,Kestrel Task Chair,5,230.16,0.1,1035.72,637.09,398.63,Liam O'Connor,Debit Card
ORD-2024540,2023-07-24,West,Oregon,Portland,Home Office,Rowan Quintero,Office Supplies,Writing,Onyx Gel Pens (12-pack),5,16.02,0.05,76.09,49.9,26.19,Diego Alvarez,Wire Transfer
ORD-2024541,2024-06-19,Central,Missouri,Kansas City,Small Business,Sasha Delgado,Technology,Accessories,HyperDock 8-in-1 Hub,3,77.49,0,232.47,171.64,60.83,Jonas Weber,PayPal
ORD-2024542,2023-12-15,West,Oregon,Portland,Consumer,Casey Carter,Technology,Accessories,HyperDock 8-in-1 Hub,4,81.07,0.05,308.07,181.66,126.41,Priya Patel,PayPal
ORD-2024543,2024-07-27,East,Florida,Miami,Home Office,Riley Rowland,Office Supplies,Writing,Onyx Gel Pens (12-pack),3,14.66,0.15,37.38,27.27,10.11,Elena Garcia,Purchase Order
ORD-2024544,2023-09-19,South,Georgia,Atlanta,Corporate,Morgan Ortega,Office Supplies,Writing,Meridian Fineliners (6-pack),1,22.98,0.15,19.53,14.52,5.01,Yuki Tanaka,Purchase Order
ORD-2024545,2023-02-12,Central,Missouri,Kansas City,Corporate,Sam Rowland,Furniture,Storage,Ember Filing Unit,3,184.62,0,553.86,380.5,173.36,Noah Kim,Apple Pay
ORD-2024546,2023-11-17,South,North Carolina,Charlotte,Corporate,Emerson Bennett,Technology,Accessories,HyperDock 8-in-1 Hub,1,77.34,0.1,69.61,50.78,18.83,Ava Nguyen,Purchase Order
ORD-2024547,2023-08-14,South,Georgia,Atlanta,Home Office,Rowan Rowland,Apparel,Uniforms,FieldOps Polo (L),1,33.91,0,33.91,20.94,12.97,Yuki Tanaka,PayPal
ORD-2024548,2023-10-10,East,Florida,Miami,Consumer,Avery Ortega,Apparel,Footwear,Trailmate Work Boots,3,131.05,0.2,314.52,233.99,80.53,Liam O'Connor,Wire Transfer
ORD-2024549,2024-04-23,East,Florida,Miami,Corporate,Emerson Thorne,Apparel,Uniforms,FieldOps Polo (L),1,32.37,0.1,29.13,21.49,7.64,Ava Nguyen,Credit Card
ORD-2024550,2023-06-02,South,Louisiana,New Orleans,Corporate,Parker Nash,Technology,Phones,Nimbus Pro Phone,1,1080.46,0,1080.46,767.59,312.87,Ava Nguyen,PayPal
ORD-2024551,2023-08-30,Central,Missouri,Kansas City,Small Business,Sam Holloway,Technology,Accessories,BraidedCharge USB-C Cable,3,18.57,0.15,47.35,32.49,14.86,Ava Nguyen,Wire Transfer
ORD-2024552,2024-05-09,South,Tennessee,Nashville,Consumer,Casey Ortega,Apparel,Footwear,Trailmate Work Boots,4,131.16,0,524.64,310.64,214.0,Elena Garcia,Wire Transfer
ORD-2024553,2024-08-11,Central,Illinois,Chicago,Consumer,Riley Thorne,Apparel,Footwear,Portside Slip-On,3,76.57,0,229.71,146.8,82.91,Elena Garcia,Debit Card
ORD-2024554,2023-11-08,East,Florida,Miami,Small Business,Cameron Thorne,Technology,Computers,Vector 16 Studio,6,2312.98,0.1,12490.09,9306.08,3184.01,Priya Patel,Debit Card
ORD-2024555,2023-05-01,South,Georgia,Atlanta,Home Office,Casey Carter,Apparel,Uniforms,HighVis Softshell,5,89.18,0.15,379.02,242.52,136.5,Marcus Chen,Wire Transfer
ORD-2024556,2023-06-16,West,Oregon,Portland,Corporate,Parker Fitzgerald,Furniture,Storage,Cirrus 3-Drawer Cabinet,1,236.83,0,236.83,156.98,79.85,Elena Garcia,Apple Pay
ORD-2024557,2023-11-27,East,Massachusetts,Boston,Small Business,Casey Nash,Technology,Accessories,HyperDock 8-in-1 Hub,3,78.94,0.1,213.14,147.17,65.97,Maya Sharma,PayPal
ORD-2024558,2023-06-11,West,California,San Francisco,Corporate,Emerson Bennett,Technology,Computers,Vector 14 Laptop,3,1502.62,0.1,4057.07,2872.53,1184.54,Marcus Chen,PayPal
ORD-2024559,2024-01-03,South,Louisiana,New Orleans,Consumer,Emerson Rowland,Apparel,Uniforms,FieldOps Polo (M),1,34.05,0,34.05,21.61,12.44,Priya Patel,PayPal
ORD-2024560,2023-08-26,Central,Texas,Dallas,Consumer,Skyler Bennett,Furniture,Storage,Cirrus 3-Drawer Cabinet,1,230.2,0,230.2,148.54,81.66,Elena Garcia,Apple Pay
ORD-2024561,2024-01-21,Central,Texas,Dallas,Consumer,Skyler Delgado,Office Supplies,Paper,Silverleaf A4 Ream (500),1,8.51,0,8.51,6.44,2.07,Noah Kim,Credit Card
ORD-2024562,2023-07-24,South,Georgia,Atlanta,Consumer,Jamie Pemberton,Apparel,Uniforms,HighVis Softshell,6,95.84,0.15,488.78,339.74,149.04,Ava Nguyen,Debit Card
ORD-2024563,2023-02-01,West,California,Los Angeles,Small Business,Cameron Klein,Furniture,Tables,Northwood Oak Desk,1,488.04,0,488.04,341.53,146.51,Yuki Tanaka,PayPal
ORD-2024564,2023-01-31,West,Oregon,Portland,Corporate,Parker Bennett,Office Supplies,Binders,SlimEdge Ring Binder,2,6.17,0,12.34,7.0,5.34,Elena Garcia,Purchase Order
ORD-2024565,2024-12-02,West,Oregon,Portland,Consumer,Sam Underwood,Furniture,Tables,Atlas Standing Desk,2,613.07,0,1226.14,911.46,314.68,Marcus Chen,Wire Transfer
ORD-2024566,2023-02-28,East,Florida,Miami,Corporate,Casey Jansen,Office Supplies,Writing,Meridian Fineliners (6-pack),3,21.35,0.15,54.44,37.83,16.61,Noah Kim,Purchase Order
ORD-2024567,2024-11-27,South,Georgia,Atlanta,Consumer,Avery Holloway,Furniture,Chairs,Loft Lounge Chair,3,641.09,0,1923.27,1189.73,733.54,Elena Garcia,Purchase Order
ORD-2024568,2023-01-20,West,California,San Francisco,Corporate,Quinn Carter,Apparel,Footwear,Trailmate Work Boots,1,121.42,0.1,109.28,74.43,34.85,Sofia Rossi,Purchase Order
ORD-2024569,2024-01-21,South,Georgia,Atlanta,Corporate,Avery Ibarra,Office Supplies,Binders,SlimEdge Ring Binder,1,6.39,0.1,5.75,3.22,2.53,Chloe Dubois,Wire Transfer
ORD-2024570,2023-09-19,West,Oregon,Portland,Home Office,Skyler Sinclair,Office Supplies,Paper,Silverleaf A4 Ream (500),6,8.5,0.1,45.9,34.12,11.78,Priya Patel,Credit Card
ORD-2024571,2023-12-27,South,Louisiana,New Orleans,Corporate,Quinn Nash,Office Supplies,Writing,Meridian Fineliners (6-pack),1,23.64,0.05,22.46,14.56,7.9,Jonas Weber,Purchase Order
ORD-2024572,2024-10-01,South,North Carolina,Charlotte,Consumer,Casey Fitzgerald,Furniture,Tables,Compass Meeting Table,7,884.13,0.2,4951.13,3825.2,1125.93,Chloe Dubois,Credit Card
ORD-2024573,2023-09-20,East,Florida,Miami,Corporate,Hayden Thorne,Furniture,Tables,Compass Meeting Table,2,897.54,0,1795.08,1386.33,408.75,Elena Garcia,Debit Card
ORD-2024574,2023-07-13,Central,Missouri,Kansas City,Corporate,Quinn Sinclair,Furniture,Chairs,Kestrel Task Chair,2,228.9,0.2,366.24,274.31,91.93,Yuki Tanaka,Wire Transfer
ORD-2024575,2024-12-28,South,Louisiana,New Orleans,Corporate,Drew Underwood,Office Supplies,Storage,StackWell Storage Bin,2,24.32,0,48.64,32.61,16.03,Sofia Rossi,Credit Card
ORD-2024576,2023-12-02,East,Massachusetts,Boston,Consumer,Cameron Klein,Furniture,Chairs,Kestrel Task Chair,4,206.16,0,824.64,623.65,200.99,Ava Nguyen,Apple Pay
ORD-2024577,2024-11-05,South,Louisiana,New Orleans,Corporate,Hayden Delgado,Technology,Accessories,HyperDock 8-in-1 Hub,2,74.63,0.1,134.33,96.47,37.86,Sofia Rossi,PayPal
ORD-2024578,2023-05-02,West,California,San Francisco,Small Business,Quinn Klein,Office Supplies,Binders,SlimEdge Ring Binder,1,5.75,0.15,4.89,3.41,1.48,Priya Patel,Apple Pay
ORD-2024579,2024-11-14,East,Pennsylvania,Philadelphia,Consumer,Elliot Ortega,Office Supplies,Binders,"VaultBind 2"" Binder",1,12.68,0,12.68,8.64,4.04,Elena Garcia,Purchase Order
ORD-2024580,2023-04-15,Central,Missouri,Kansas City,Corporate,Taylor Quintero,Technology,Computers,Vector 16 Studio,3,2190.91,0,6572.73,4944.33,1628.4,Diego Alvarez,PayPal
ORD-2024581,2023-09-09,West,Oregon,Portland,Small Business,Alex Klein,Apparel,Uniforms,HighVis Softshell,1,89.64,0.1,80.68,60.14,20.54,Sofia Rossi,PayPal
ORD-2024582,2024-05-17,Central,Illinois,Chicago,Corporate,Reese Nash,Office Supplies,Binders,"VaultBind 2"" Binder",3,12.38,0.2,29.71,20.85,8.86,Marcus Chen,Credit Card
ORD-2024583,2023-02-23,South,Louisiana,New Orleans,Small Business,Hayden Garrison,Furniture,Storage,Cirrus 3-Drawer Cabinet,8,226.47,0.05,1721.17,1112.53,608.64,Ava Nguyen,Debit Card
ORD-2024584,2024-12-12,Central,Illinois,Chicago,Corporate,Casey Klein,Apparel,Uniforms,FieldOps Polo (M),6,34.15,0.05,194.65,120.41,74.24,Liam O'Connor,PayPal
ORD-2024585,2024-04-04,Central,Illinois,Chicago,Home Office,Reese Delgado,Apparel,Footwear,Trailmate Work Boots,1,128.77,0,128.77,93.76,35.01,Ava Nguyen,Apple Pay
ORD-2024586,2024-04-26,South,North Carolina,Charlotte,Consumer,Sam Garrison,Technology,Accessories,HyperDock 8-in-1 Hub,5,74.64,0.1,335.88,191.67,144.21,Yuki Tanaka,Purchase Order
ORD-2024587,2023-12-22,West,Washington,Seattle,Home Office,Avery Mercer,Apparel,Uniforms,FieldOps Polo (L),6,34.62,0.1,186.95,124.7,62.25,Yuki Tanaka,Apple Pay
ORD-2024588,2023-03-22,West,Washington,Seattle,Small Business,Jordan Nash,Office Supplies,Writing,Meridian Fineliners (6-pack),4,22.74,0.05,86.41,59.5,26.91,Ava Nguyen,Apple Pay
ORD-2024589,2024-05-18,South,Georgia,Atlanta,Consumer,Jordan Sinclair,Office Supplies,Paper,Silverleaf A4 Ream (500),6,8.32,0.1,44.93,33.94,10.99,Liam O'Connor,Credit Card
ORD-2024590,2023-09-12,East,Massachusetts,Boston,Consumer,Jamie Ibarra,Technology,Computers,Vector 14 Laptop,1,1430.34,0.15,1215.79,883.71,332.08,Yuki Tanaka,PayPal
ORD-2024591,2024-07-11,South,North Carolina,Charlotte,Consumer,Quinn Klein,Apparel,Uniforms,FieldOps Polo (M),2,35.28,0,70.56,54.56,16.0,Chloe Dubois,Wire Transfer
ORD-2024592,2024-12-27,East,Massachusetts,Boston,Corporate,Rowan Klein,Office Supplies,Storage,StackWell Storage Bin,3,23.23,0.05,66.21,45.63,20.58,Liam O'Connor,Credit Card
ORD-2024593,2024-05-30,West,Oregon,Portland,Small Business,Jamie Emerson,Technology,Computers,Meridian Mini Desktop,5,862.07,0,4310.35,2962.13,1348.22,Maya Sharma,Apple Pay
ORD-2024594,2024-09-21,West,Washington,Seattle,Corporate,Quinn Emerson,Technology,Phones,Aurora X12 Smartphone,2,930.74,0,1861.48,1370.93,490.55,Marcus Chen,PayPal
ORD-2024595,2024-07-04,Central,Texas,Austin,Consumer,Rowan Garrison,Office Supplies,Binders,SlimEdge Ring Binder,3,5.73,0.15,14.61,8.14,6.47,Priya Patel,Credit Card
ORD-2024596,2023-11-18,East,Florida,Miami,Consumer,Jamie Sinclair,Apparel,Footwear,Portside Slip-On,6,73.32,0.1,395.93,244.74,151.19,Diego Alvarez,Apple Pay
ORD-2024597,2023-05-21,East,New York,New York,Small Business,Sasha Quintero,Technology,Accessories,SonicPods Wireless Buds,3,131.6,0.05,375.06,256.02,119.04,Elena Garcia,Wire Transfer
ORD-2024598,2023-05-16,South,Tennessee,Nashville,Corporate,Quinn Delgado,Office Supplies,Storage,StackWell Storage Bin,1,23.78,0,23.78,13.83,9.95,Chloe Dubois,Purchase Order
ORD-2024599,2023-11-05,West,California,San Francisco,Home Office,Jamie Nash,Apparel,Footwear,Trailmate Work Boots,3,128.51,0.1,346.98,264.91,82.07,Sofia Rossi,Credit Card
ORD-2024600,2024-02-10,South,Tennessee,Nashville,Small Business,Sasha Jansen,Technology,Accessories,BraidedCharge USB-C Cable,5,18.2,0,91.0,63.59,27.41,Ava Nguyen,Purchase Order
ORD-2024601,2024-07-12,West,California,Los Angeles,Corporate,Morgan Bennett,Technology,Computers,Vector 14 Laptop,3,1460.15,0,4380.45,2553.48,1826.97,Maya Sharma,PayPal
